Loyalty Number,Year,Month,Flights Booked,Flights with Companions,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed
554155,2017,10,0,0,0,0,0,0,0
554255,2017,10,0,0,0,0,0,0,0
554442,2017,10,5,5,10,2670,267,0,0
554449,2017,10,1,0,1,860,86,0,0
554453,2017,10,0,0,0,0,0,0,0
554487,2017,10,5,3,8,2832,283,0,0
554572,2017,10,0,0,0,0,0,0,0
554636,2017,10,0,0,0,0,0,0,0
554712,2017,10,0,0,0,0,0,0,0
554761,2017,10,8,4,12,2700,270,0,0
463146,2018,1,0,0,0,0,0,0,0
554983,2017,10,12,0,12,1140,114,0,0
555001,2017,10,9,0,9,3348,334,0,0
463146,2018,3,9,0,9,2520,315,0,0
555050,2017,10,12,0,12,3204,320,0,0
555081,2017,10,0,0,0,0,0,0,0
555102,2017,10,7,0,7,3052,305,0,0
463146,2018,4,0,0,0,0,0,0,0
555118,2017,10,5,2,7,3227,322,0,0
555205,2017,10,11,0,11,3377,337,0,0
555218,2017,10,0,0,0,0,0,0,0
603587,2018,4,7,6,13,2834,353.75,473,38
555301,2017,10,8,0,8,1360,136,0,0
370300,2018,1,6,0,6,2010,201,393,32
555517,2017,10,0,0,0,0,0,0,0
555541,2017,10,4,2,6,3240,324,0,0
555576,2017,10,0,0,0,0,0,0,0
555745,2017,10,0,0,0,0,0,0,0
463146,2018,5,0,0,0,0,0,0,0
555947,2017,10,0,0,0,0,0,0,0
556050,2017,10,14,0,14,1974,197,0,0
556136,2017,10,2,2,4,2752,275,0,0
556164,2017,10,0,0,0,0,0,0,0
954231,2018,1,3,0,3,1566,156,341,28
556266,2017,10,11,3,14,2940,294,0,0
610393,2018,3,5,5,10,2480,267.84,440,36
556453,2017,10,0,0,0,0,0,0,0
556492,2017,10,0,0,0,0,0,0,0
556622,2017,10,0,0,0,0,0,0,0
556626,2017,10,12,6,18,3690,369,0,0
556649,2017,10,6,0,6,780,78,0,0
556688,2017,10,6,0,6,2190,219,0,0
463146,2018,6,0,0,0,0,0,0,0
463146,2018,7,0,0,0,0,0,0,0
556778,2017,10,11,1,12,936,93,0,0
556808,2017,10,9,0,9,1926,192,0,0
556865,2017,10,0,0,0,0,0,0,0
556879,2017,10,0,0,0,0,0,0,0
719242,2018,2,6,0,6,1614,173.88,314,26
556982,2017,10,6,6,12,1584,158,0,0
557138,2017,10,0,0,0,0,0,0,0
557289,2017,10,0,0,0,0,0,0,0
557458,2017,10,8,4,12,1344,134,0,0
557469,2017,10,0,0,0,0,0,0,0
727847,2018,4,7,0,7,1841,198.72,347,28
557519,2017,10,0,0,0,0,0,0,0
557525,2017,10,8,0,8,1128,112,0,0
557597,2017,10,0,0,0,0,0,0,0
557633,2017,10,0,0,0,0,0,0,0
379414,2018,4,7,0,7,1841,276,347,28
557723,2017,10,4,2,6,2928,292,0,0
557739,2017,10,0,0,0,0,0,0,0
557752,2017,10,0,0,0,0,0,0,0
557852,2017,10,0,0,0,0,0,0,0
557867,2017,10,2,2,4,868,86,0,0
557872,2017,10,1,0,1,1765,176,0,0
557880,2017,10,1,1,2,2422,242,0,0
557932,2017,10,11,2,13,3614,361,0,0
557996,2017,10,10,2,12,2196,219,0,0
558040,2017,10,0,0,0,0,0,0,0
558097,2017,10,0,0,0,0,0,0,0
558138,2017,10,0,0,0,0,0,0,0
558248,2017,10,0,0,0,0,0,0,0
558258,2017,10,0,0,0,0,0,0,0
558288,2017,10,0,0,0,0,0,0,0
558451,2017,10,2,0,2,3250,325,0,0
558469,2017,10,0,0,0,0,0,0,0
558511,2017,10,4,0,4,2796,279,0,0
558543,2017,10,6,0,6,1422,142,0,0
558598,2017,10,0,0,0,0,0,0,0
558686,2017,10,12,2,14,2632,263,0,0
558854,2017,10,7,0,7,3332,333,0,0
558969,2017,10,6,3,9,2367,236,0,0
559005,2017,10,0,0,0,0,0,0,0
559007,2017,10,11,4,15,1170,117,0,0
559016,2017,10,0,0,0,0,0,0,0
559111,2017,10,0,0,0,0,0,0,0
559124,2017,10,13,1,14,1834,183,0,0
463146,2018,8,0,0,0,0,0,0,0
559233,2017,10,0,0,0,0,0,0,0
463146,2018,9,0,0,0,0,0,0,0
300676,2017,9,8,5,13,2197,219,345,28
559304,2017,10,8,0,8,1408,140,0,0
559342,2017,10,0,0,0,0,0,0,0
559362,2017,10,2,0,2,1254,125,0,0
559388,2017,10,2,2,4,1288,128,0,0
559483,2017,10,5,1,6,1428,142,0,0
559519,2017,10,0,0,0,0,0,0,0
559576,2017,10,9,1,10,2820,282,0,0
463146,2018,10,0,0,0,0,0,0,0
559622,2017,10,5,4,9,2565,256,0,0
559657,2017,10,0,0,0,0,0,0,0
559721,2017,10,0,0,0,0,0,0,0
559723,2017,10,13,0,13,2106,210,0,0
559726,2017,10,0,0,0,0,0,0,0
559879,2017,10,2,0,2,520,52,0,0
560024,2017,10,3,0,3,2055,205,0,0
560104,2017,10,11,5,16,2768,276,0,0
560149,2017,10,0,0,0,0,0,0,0
463146,2018,2,3,3,6,702,87.5,510,41
560505,2017,10,6,6,12,3240,324,0,0
560528,2017,10,1,0,1,2553,255,0,0
560597,2017,10,0,0,0,0,0,0,0
560713,2017,10,2,0,2,1364,136,0,0
560714,2017,10,2,2,4,528,52,0,0
560936,2017,10,0,0,0,0,0,0,0
560990,2017,10,0,0,0,0,0,0,0
561041,2017,10,0,0,0,0,0,0,0
561053,2017,10,13,0,13,2873,287,0,0
561072,2017,10,8,0,8,3576,357,0,0
561092,2017,10,8,0,8,2096,209,0,0
510182,2017,4,8,5,13,2093,209,326,27
561219,2017,10,8,6,14,3542,354,0,0
561228,2017,10,4,0,4,2676,267,0,0
561251,2017,10,0,0,0,0,0,0,0
561284,2017,10,0,0,0,0,0,0,0
561307,2017,10,0,0,0,0,0,0,0
561321,2017,10,11,0,11,1738,173,0,0
561413,2017,10,7,0,7,3500,350,0,0
561481,2017,10,9,0,9,2007,200,0,0
561520,2017,10,8,0,8,1664,166,0,0
561570,2017,10,4,4,8,1944,194,0,0
561620,2017,10,0,0,0,0,0,0,0
184755,2018,6,11,7,18,2952,295,438,36
561640,2017,10,10,0,10,3580,358,0,0
561654,2017,10,12,4,16,2864,286,0,0
561722,2017,10,0,0,0,0,0,0,0
561801,2017,10,0,0,0,0,0,0,0
561873,2017,10,11,0,11,1518,151,0,0
561874,2017,10,4,0,4,3340,334,0,0
561917,2017,10,0,0,0,0,0,0,0
561933,2017,10,0,0,0,0,0,0,0
208584,2018,10,8,5,13,2119,211,329,27
463146,2018,11,0,0,0,0,0,0,0
562084,2017,10,0,0,0,0,0,0,0
562093,2017,10,9,0,9,1989,198,0,0
562234,2017,10,0,0,0,0,0,0,0
562305,2017,10,5,2,7,1106,110,0,0
562324,2017,10,0,0,0,0,0,0,0
562358,2017,10,0,0,0,0,0,0,0
562361,2017,10,0,0,0,0,0,0,0
562376,2017,10,12,4,16,2000,200,0,0
562404,2017,10,0,0,0,0,0,0,0
562411,2017,10,8,5,13,1534,153,0,0
562501,2017,10,0,0,0,0,0,0,0
463146,2018,12,0,0,0,0,0,0,0
562588,2017,10,0,0,0,0,0,0,0
562644,2017,10,0,0,0,0,0,0,0
562655,2017,10,0,0,0,0,0,0,0
562661,2017,10,0,0,0,0,0,0,0
379506,2018,5,9,6,15,2430,243,368,30
562703,2017,10,0,0,0,0,0,0,0
562734,2017,10,13,6,19,2926,292,0,0
562737,2017,10,0,0,0,0,0,0,0
563076,2017,10,6,4,10,2100,210,0,0
563086,2017,10,10,0,10,1740,174,0,0
563094,2017,10,0,0,0,0,0,0,0
563142,2017,10,0,0,0,0,0,0,0
563188,2017,10,0,0,0,0,0,0,0
563217,2017,10,0,0,0,0,0,0,0
563386,2017,10,0,0,0,0,0,0,0
563410,2017,10,8,6,14,3206,320,0,0
563428,2017,10,0,0,0,0,0,0,0
563587,2017,10,0,0,0,0,0,0,0
563633,2017,10,5,5,10,830,83,0,0
563749,2017,10,0,0,0,0,0,0,0
563774,2017,10,9,0,9,3519,351,0,0
563945,2017,10,6,6,12,1872,187,0,0
563977,2017,10,0,0,0,0,0,0,0
563981,2017,10,0,0,0,0,0,0,0
564111,2017,10,13,6,19,3515,351,0,0
564114,2017,10,8,3,11,3080,308,0,0
564138,2017,10,4,4,8,2384,238,0,0
464639,2017,1,9,0,9,1935,193,0,0
564201,2017,10,0,0,0,0,0,0,0
564305,2017,10,0,0,0,0,0,0,0
564449,2017,10,0,0,0,0,0,0,0
564650,2017,10,13,0,13,3263,326,0,0
564707,2017,10,0,0,0,0,0,0,0
564813,2017,10,0,0,0,0,0,0,0
564838,2017,10,0,0,0,0,0,0,0
564841,2017,10,0,0,0,0,0,0,0
564882,2017,10,0,0,0,0,0,0,0
564909,2017,10,10,0,10,1330,133,0,0
564959,2017,10,6,0,6,1518,151,0,0
564973,2017,10,8,0,8,2480,248,0,0
565008,2017,10,0,0,0,0,0,0,0
565040,2017,10,1,1,2,3058,305,0,0
565041,2017,10,0,0,0,0,0,0,0
565074,2017,10,0,0,0,0,0,0,0
565133,2017,10,14,0,14,2296,229,0,0
579990,2017,2,7,4,11,1826,182,294,24
565227,2017,10,0,0,0,0,0,0,0
565242,2017,10,0,0,0,0,0,0,0
565351,2017,10,4,0,4,1748,174,0,0
565452,2017,10,0,0,0,0,0,0,0
565533,2017,10,13,0,13,3718,371,0,0
565602,2017,10,3,3,6,1476,147,0,0
565634,2017,10,0,0,0,0,0,0,0
464639,2017,3,11,4,15,3735,373,0,0
565710,2017,10,2,2,4,2956,295,0,0
565787,2017,10,0,0,0,0,0,0,0
565805,2017,10,5,0,5,1320,132,0,0
565811,2017,10,10,0,10,3060,306,0,0
565841,2017,10,14,4,18,2016,201,0,0
565876,2017,10,10,1,11,825,82,0,0
565900,2017,10,0,0,0,0,0,0,0
565960,2017,10,0,0,0,0,0,0,0
565991,2017,10,0,0,0,0,0,0,0
566033,2017,10,0,0,0,0,0,0,0
566165,2017,10,2,2,4,2056,205,0,0
566182,2017,10,1,0,1,489,48,0,0
566343,2017,10,0,0,0,0,0,0,0
566374,2017,10,2,0,2,704,70,0,0
566550,2017,10,0,0,0,0,0,0,0
566630,2017,10,13,0,13,1222,122,0,0
197890,2017,8,10,7,17,2771,277,411,33
566663,2017,10,0,0,0,0,0,0,0
566696,2017,10,0,0,0,0,0,0,0
305412,2018,8,10,7,17,2771,277,411,33
566737,2017,10,8,0,8,1280,128,0,0
566767,2017,10,0,0,0,0,0,0,0
566802,2017,10,0,0,0,0,0,0,0
566808,2017,10,8,0,8,2992,299,0,0
566851,2017,10,13,1,14,2996,299,0,0
566951,2017,10,8,0,8,1608,160,0,0
566957,2017,10,5,0,5,635,63,0,0
566961,2017,10,2,2,4,1200,120,0,0
566991,2017,10,0,0,0,0,0,0,0
567048,2017,10,0,0,0,0,0,0,0
567070,2017,10,9,0,9,918,91,0,0
567082,2017,10,0,0,0,0,0,0,0
567151,2017,10,0,0,0,0,0,0,0
567210,2017,10,3,0,3,2649,264,0,0
567219,2017,10,0,0,0,0,0,0,0
567227,2017,10,13,0,13,3484,348,0,0
567256,2017,10,0,0,0,0,0,0,0
567261,2017,10,6,2,8,2288,228,0,0
567319,2017,10,4,0,4,1608,160,0,0
567412,2017,10,0,0,0,0,0,0,0
567420,2017,10,12,0,12,3276,327,0,0
567571,2017,10,2,0,2,1554,155,0,0
567670,2017,10,0,0,0,0,0,0,0
567805,2017,10,0,0,0,0,0,0,0
567865,2017,10,0,0,0,0,0,0,0
567875,2017,10,0,0,0,0,0,0,0
568111,2017,10,11,2,13,910,91,0,0
568171,2017,10,0,0,0,0,0,0,0
568172,2017,10,0,0,0,0,0,0,0
568205,2017,10,13,4,17,2754,275,0,0
568286,2017,10,2,2,4,1116,111,0,0
568329,2017,10,0,0,0,0,0,0,0
568442,2017,10,6,5,11,2156,215,0,0
568484,2017,10,2,0,2,1682,168,0,0
568525,2017,10,4,4,8,1496,149,0,0
568547,2017,10,2,2,4,2468,246,0,0
568594,2017,10,5,4,9,972,97,0,0
568667,2017,10,0,0,0,0,0,0,0
568678,2017,10,11,0,11,1133,113,0,0
568681,2017,10,0,0,0,0,0,0,0
568712,2017,10,0,0,0,0,0,0,0
568734,2017,10,6,4,10,2160,216,0,0
568769,2017,10,0,0,0,0,0,0,0
568786,2017,10,11,0,11,3597,359,0,0
568798,2017,10,0,0,0,0,0,0,0
568814,2017,10,10,6,16,3552,355,0,0
568870,2017,10,13,0,13,3120,312,0,0
568880,2017,10,0,0,0,0,0,0,0
568953,2017,10,4,4,8,2136,213,0,0
464639,2017,4,3,3,6,3120,312,0,0
569236,2017,10,8,0,8,3248,324,0,0
569313,2017,10,0,0,0,0,0,0,0
569315,2017,10,0,0,0,0,0,0,0
569319,2017,10,10,5,15,2925,292,0,0
569347,2017,10,10,0,10,3010,301,0,0
569369,2017,10,0,0,0,0,0,0,0
569603,2017,10,0,0,0,0,0,0,0
569677,2017,10,0,0,0,0,0,0,0
569720,2017,10,11,0,11,1320,132,0,0
464639,2017,5,0,0,0,0,0,0,0
569846,2017,10,0,0,0,0,0,0,0
569880,2017,10,0,0,0,0,0,0,0
569940,2017,10,0,0,0,0,0,0,0
569972,2017,10,0,0,0,0,0,0,0
570116,2017,10,6,0,6,3042,304,0,0
570299,2017,10,5,5,10,790,79,0,0
570318,2017,10,4,4,8,1072,107,0,0
570406,2017,10,9,0,9,3294,329,0,0
838008,2018,12,10,6,16,2608,260,392,32
570531,2017,10,0,0,0,0,0,0,0
210630,2018,2,8,1,9,2079,258.75,371,30
570637,2017,10,0,0,0,0,0,0,0
570668,2017,10,0,0,0,0,0,0,0
570683,2017,10,4,0,4,2396,239,0,0
570784,2017,10,2,0,2,2202,220,0,0
570796,2017,10,0,0,0,0,0,0,0
570806,2017,10,4,4,8,1416,141,0,0
570920,2017,10,11,4,15,3405,340,0,0
570971,2017,10,0,0,0,0,0,0,0
571017,2017,10,7,0,7,3290,329,0,0
571123,2017,10,0,0,0,0,0,0,0
571163,2017,10,8,0,8,3344,334,0,0
571169,2017,10,0,0,0,0,0,0,0
571180,2017,10,11,0,11,2453,245,0,0
571215,2017,10,2,2,4,1660,166,0,0
571239,2017,10,2,0,2,970,97,0,0
571340,2017,10,0,0,0,0,0,0,0
571406,2017,10,0,0,0,0,0,0,0
571409,2017,10,0,0,0,0,0,0,0
571479,2017,10,0,0,0,0,0,0,0
571498,2017,10,2,2,4,680,68,0,0
571603,2017,10,0,0,0,0,0,0,0
679311,2018,4,9,1,10,2340,252.72,412,33
571670,2017,10,10,0,10,2300,230,0,0
571760,2017,10,0,0,0,0,0,0,0
571845,2017,10,0,0,0,0,0,0,0
571942,2017,10,11,0,11,1463,146,0,0
571964,2017,10,0,0,0,0,0,0,0
571970,2017,10,0,0,0,0,0,0,0
571992,2017,10,4,0,4,1320,132,0,0
572015,2017,10,11,5,16,1840,184,0,0
572045,2017,10,0,0,0,0,0,0,0
572062,2017,10,0,0,0,0,0,0,0
572066,2017,10,0,0,0,0,0,0,0
572073,2017,10,6,6,12,2052,205,0,0
572094,2017,10,0,0,0,0,0,0,0
572263,2017,10,0,0,0,0,0,0,0
572265,2017,10,2,0,2,1660,166,0,0
572282,2017,10,10,2,12,1056,105,0,0
572345,2017,10,4,0,4,1720,172,0,0
572410,2017,10,5,0,5,395,39,0,0
572448,2017,10,0,0,0,0,0,0,0
572463,2017,10,0,0,0,0,0,0,0
572505,2017,10,0,0,0,0,0,0,0
572547,2017,10,0,0,0,0,0,0,0
572647,2017,10,14,0,14,1120,112,0,0
968325,2018,3,14,5,19,3040,328.32,443,36
572668,2017,10,7,0,7,2926,292,0,0
572768,2017,10,0,0,0,0,0,0,0
572811,2017,10,0,0,0,0,0,0,0
464639,2017,6,15,5,20,1800,180,0,0
464639,2017,7,0,0,0,0,0,0,0
572890,2017,10,1,0,1,1537,153,0,0
572927,2017,10,4,4,8,1168,116,0,0
573078,2017,10,2,0,2,1810,181,0,0
573217,2017,10,0,0,0,0,0,0,0
573290,2017,10,0,0,0,0,0,0,0
573332,2017,10,0,0,0,0,0,0,0
573344,2017,10,11,0,11,1595,159,0,0
573347,2017,10,0,0,0,0,0,0,0
573446,2017,10,3,3,6,1746,174,0,0
573446,2017,10,2,2,4,976,97,0,0
573458,2017,10,9,0,9,1161,116,0,0
573475,2017,10,6,6,12,2388,238,0,0
573505,2017,10,0,0,0,0,0,0,0
573649,2017,10,0,0,0,0,0,0,0
573661,2017,10,0,0,0,0,0,0,0
573681,2017,10,0,0,0,0,0,0,0
573830,2017,10,0,0,0,0,0,0,0
573897,2017,10,4,0,4,460,46,0,0
573954,2017,10,2,0,2,164,16,0,0
573964,2017,10,0,0,0,0,0,0,0
573972,2017,10,0,0,0,0,0,0,0
464639,2017,8,4,0,4,1200,120,0,0
573995,2017,10,0,0,0,0,0,0,0
574005,2017,10,0,0,0,0,0,0,0
574081,2017,10,0,0,0,0,0,0,0
574163,2017,10,2,2,4,3312,331,0,0
574302,2017,10,0,0,0,0,0,0,0
574330,2017,10,0,0,0,0,0,0,0
574391,2017,10,3,0,3,2586,258,0,0
574492,2017,10,0,0,0,0,0,0,0
574506,2017,10,0,0,0,0,0,0,0
574542,2017,10,13,6,19,3496,349,0,0
574560,2017,10,0,0,0,0,0,0,0
574613,2017,10,0,0,0,0,0,0,0
574627,2017,10,0,0,0,0,0,0,0
574640,2017,10,0,0,0,0,0,0,0
574674,2017,10,4,0,4,3064,306,0,0
574688,2017,10,0,0,0,0,0,0,0
574723,2017,10,0,0,0,0,0,0,0
840021,2017,9,10,2,12,2172,217,353,29
574745,2017,10,0,0,0,0,0,0,0
574771,2017,10,14,0,14,3738,373,0,0
574835,2017,10,14,2,16,1408,140,0,0
574899,2017,10,6,0,6,474,47,0,0
574930,2017,10,0,0,0,0,0,0,0
464639,2017,9,8,5,13,2262,226,0,0
575030,2017,10,0,0,0,0,0,0,0
575070,2017,10,0,0,0,0,0,0,0
575089,2017,10,0,0,0,0,0,0,0
575123,2017,10,5,0,5,1875,187,0,0
575145,2017,10,0,0,0,0,0,0,0
575147,2017,10,3,0,3,2802,280,0,0
151967,2018,9,10,2,12,2172,217,353,29
575411,2017,10,0,0,0,0,0,0,0
575434,2017,10,13,6,19,1900,190,0,0
575487,2017,10,0,0,0,0,0,0,0
575571,2017,10,2,2,4,2248,224,0,0
449843,2018,1,3,0,3,2313,231,493,40
575574,2017,10,13,0,13,936,93,0,0
575612,2017,10,2,1,3,1464,146,0,0
307033,2018,1,5,0,5,1695,169,343,28
575821,2017,10,0,0,0,0,0,0,0
575833,2017,10,2,0,2,1104,110,0,0
575844,2017,10,0,0,0,0,0,0,0
575849,2017,10,11,0,11,1584,158,0,0
575948,2017,10,11,5,16,1712,171,0,0
490774,2017,10,10,2,12,2088,208,337,27
576057,2017,10,0,0,0,0,0,0,0
576071,2017,10,4,3,7,882,88,0,0
576074,2017,10,14,2,16,1600,160,0,0
576110,2017,10,6,3,9,1944,194,0,0
576176,2017,10,0,0,0,0,0,0,0
576184,2017,10,13,0,13,1274,127,0,0
576217,2017,10,11,0,11,2376,237,0,0
968325,2017,7,15,4,19,3135,313,461,37
576345,2017,10,2,0,2,156,15,0,0
576354,2017,10,14,0,14,3724,372,0,0
576363,2017,10,4,3,7,3339,333,0,0
576498,2017,10,0,0,0,0,0,0,0
576576,2017,10,5,5,10,3740,374,0,0
576587,2017,10,9,7,16,3440,344,0,0
576654,2017,10,0,0,0,0,0,0,0
464639,2017,10,12,6,18,2880,288,0,0
576690,2017,10,11,0,11,3564,356,0,0
576692,2017,10,2,0,2,2714,271,0,0
576716,2017,10,0,0,0,0,0,0,0
576736,2017,10,0,0,0,0,0,0,0
576871,2017,10,4,0,4,2944,294,0,0
576878,2017,10,8,0,8,3544,354,0,0
178160,2018,11,9,2,11,1947,194,321,26
576936,2017,10,8,2,10,2290,229,0,0
576947,2017,10,12,0,12,1320,132,0,0
577124,2017,10,0,0,0,0,0,0,0
577151,2017,10,0,0,0,0,0,0,0
577156,2017,10,0,0,0,0,0,0,0
577195,2017,10,0,0,0,0,0,0,0
577232,2017,10,0,0,0,0,0,0,0
577232,2017,10,0,0,0,0,0,0,0
577265,2017,10,0,0,0,0,0,0,0
577278,2017,10,0,0,0,0,0,0,0
577322,2017,10,10,0,10,1390,139,0,0
577360,2017,10,11,0,11,946,94,0,0
464639,2017,2,6,6,12,2856,285,509,41
577386,2017,10,0,0,0,0,0,0,0
577398,2017,10,1,1,2,2312,231,0,0
577405,2017,10,0,0,0,0,0,0,0
577467,2017,10,0,0,0,0,0,0,0
577501,2017,10,0,0,0,0,0,0,0
577535,2017,10,11,4,15,3165,316,0,0
577726,2017,10,5,0,5,2550,255,0,0
577795,2017,10,6,0,6,1656,165,0,0
148942,2017,12,12,3,15,2595,259,401,33
577860,2017,10,5,0,5,1575,157,0,0
464639,2017,11,9,5,14,2842,284,0,0
464639,2017,12,11,0,11,1133,113,0,0
577998,2017,10,0,0,0,0,0,0,0
578013,2017,10,12,0,12,1536,153,0,0
578020,2017,10,12,0,12,1584,158,0,0
578114,2017,10,6,6,12,2544,254,0,0
578167,2017,10,13,1,14,2128,212,0,0
578203,2017,10,5,0,5,1770,177,0,0
464639,2018,1,0,0,0,0,0,0,0
578688,2017,10,0,0,0,0,0,0,0
578751,2017,10,0,0,0,0,0,0,0
464639,2018,3,13,4,17,1377,147.96,0,0
445632,2018,3,7,0,7,2198,273.75,421,34
578837,2017,10,5,4,9,2889,288,0,0
578944,2017,10,4,0,4,2528,252,0,0
578998,2017,10,0,0,0,0,0,0,0
579005,2017,10,0,0,0,0,0,0,0
579015,2017,10,0,0,0,0,0,0,0
579034,2017,10,14,7,21,2037,203,0,0
579093,2017,10,0,0,0,0,0,0,0
579245,2017,10,0,0,0,0,0,0,0
579283,2017,10,0,0,0,0,0,0,0
579318,2017,10,2,0,2,474,47,0,0
579322,2017,10,7,2,9,1449,144,0,0
579377,2017,10,6,4,10,3460,346,0,0
579424,2017,10,0,0,0,0,0,0,0
579438,2017,10,0,0,0,0,0,0,0
579581,2017,10,0,0,0,0,0,0,0
579584,2017,10,0,0,0,0,0,0,0
464639,2018,2,4,0,4,2364,254.88,0,0
579710,2017,10,1,0,1,2224,222,0,0
579726,2017,10,3,0,3,2007,200,0,0
464639,2018,4,0,0,0,0,0,0,0
579847,2017,10,0,0,0,0,0,0,0
579883,2017,10,0,0,0,0,0,0,0
579890,2017,10,1,0,1,1882,188,0,0
579931,2017,10,11,0,11,1936,193,0,0
579943,2017,10,4,0,4,1876,187,0,0
579990,2017,10,0,0,0,0,0,0,0
464639,2018,5,0,0,0,0,0,0,0
580159,2017,10,14,0,14,3612,361,0,0
580169,2017,10,12,6,18,2448,244,0,0
580201,2017,10,12,7,19,2736,273,0,0
580212,2017,10,0,0,0,0,0,0,0
580324,2017,10,0,0,0,0,0,0,0
580341,2017,10,7,0,7,721,72,0,0
580356,2017,10,4,0,4,2668,266,0,0
580472,2017,10,6,4,10,2750,275,0,0
883230,2018,11,7,6,13,2457,245,400,32
580500,2017,10,0,0,0,0,0,0,0
580508,2017,10,6,6,12,2988,298,0,0
580554,2017,10,4,0,4,684,68,0,0
866606,2018,8,9,9,18,3402,340,530,43
580592,2017,10,0,0,0,0,0,0,0
580628,2017,10,0,0,0,0,0,0,0
580834,2017,10,0,0,0,0,0,0,0
580979,2017,10,0,0,0,0,0,0,0
581007,2017,10,2,0,2,908,90,0,0
581079,2017,10,2,0,2,1116,111,0,0
581260,2017,10,2,0,2,2906,290,0,0
581294,2017,10,0,0,0,0,0,0,0
581380,2017,10,0,0,0,0,0,0,0
581396,2017,10,4,2,6,3132,313,0,0
581419,2017,10,0,0,0,0,0,0,0
581427,2017,10,0,0,0,0,0,0,0
581481,2017,10,14,4,18,2718,271,0,0
581513,2017,10,8,6,14,3486,348,0,0
581531,2017,10,8,7,15,4020,402,0,0
581533,2017,10,0,0,0,0,0,0,0
581596,2017,10,8,3,11,2739,273,0,0
581651,2017,10,0,0,0,0,0,0,0
581661,2017,10,0,0,0,0,0,0,0
581668,2017,10,0,0,0,0,0,0,0
581682,2017,10,0,0,0,0,0,0,0
839356,2017,9,8,7,15,2790,279,441,36
581913,2017,10,0,0,0,0,0,0,0
581999,2017,10,6,1,7,3542,354,0,0
582066,2017,10,0,0,0,0,0,0,0
582067,2017,10,0,0,0,0,0,0,0
582097,2017,10,0,0,0,0,0,0,0
582166,2017,10,0,0,0,0,0,0,0
582244,2017,10,0,0,0,0,0,0,0
582256,2017,10,0,0,0,0,0,0,0
582257,2017,10,14,4,18,2052,205,0,0
582364,2017,10,4,4,8,1056,105,0,0
464639,2018,6,0,0,0,0,0,0,0
464639,2018,7,0,0,0,0,0,0,0
582493,2017,10,14,4,18,2160,216,0,0
582493,2017,10,6,0,6,1800,180,0,0
582646,2017,10,0,0,0,0,0,0,0
582674,2017,10,0,0,0,0,0,0,0
582690,2017,10,8,7,15,1290,129,0,0
582843,2017,10,0,0,0,0,0,0,0
582861,2017,10,8,0,8,3216,321,0,0
582874,2017,10,0,0,0,0,0,0,0
582883,2017,10,0,0,0,0,0,0,0
582929,2017,10,11,0,11,924,92,0,0
582930,2017,10,12,0,12,3060,306,0,0
464639,2018,8,0,0,0,0,0,0,0
583003,2017,10,0,0,0,0,0,0,0
583005,2017,10,6,0,6,2130,213,0,0
583165,2017,10,0,0,0,0,0,0,0
464639,2018,9,0,0,0,0,0,0,0
464639,2018,10,0,0,0,0,0,0,0
626767,2018,9,8,7,15,2790,279,441,36
583252,2017,10,8,4,12,1056,105,0,0
583271,2017,10,0,0,0,0,0,0,0
583272,2017,10,0,0,0,0,0,0,0
583327,2017,10,0,0,0,0,0,0,0
583415,2017,10,0,0,0,0,0,0,0
583513,2017,10,6,0,6,2706,270,0,0
583539,2017,10,11,3,14,3388,338,0,0
981201,2018,5,8,7,15,2940,294,473,38
583601,2017,10,0,0,0,0,0,0,0
583610,2017,10,12,2,14,3668,366,0,0
583648,2017,10,0,0,0,0,0,0,0
583670,2017,10,0,0,0,0,0,0,0
583718,2017,10,1,0,1,108,10,0,0
583754,2017,10,0,0,0,0,0,0,0
583788,2017,10,0,0,0,0,0,0,0
584017,2017,10,0,0,0,0,0,0,0
584173,2017,10,4,1,5,945,94,0,0
334437,2017,7,11,10,21,3843,384,582,47
584377,2017,10,0,0,0,0,0,0,0
584405,2017,10,0,0,0,0,0,0,0
584426,2017,10,0,0,0,0,0,0,0
584458,2017,10,11,0,11,3124,312,0,0
584463,2017,10,0,0,0,0,0,0,0
584536,2017,10,4,0,4,2888,288,0,0
584537,2017,10,6,6,12,2748,274,0,0
584564,2017,10,11,0,11,1617,161,0,0
584727,2017,10,0,0,0,0,0,0,0
584737,2017,10,0,0,0,0,0,0,0
584782,2017,10,0,0,0,0,0,0,0
584782,2017,10,0,0,0,0,0,0,0
584796,2017,10,0,0,0,0,0,0,0
584833,2017,10,0,0,0,0,0,0,0
584833,2017,10,0,0,0,0,0,0,0
584845,2017,10,4,2,6,3126,312,0,0
584880,2017,10,0,0,0,0,0,0,0
585039,2017,10,0,0,0,0,0,0,0
585066,2017,10,0,0,0,0,0,0,0
585082,2017,10,0,0,0,0,0,0,0
585162,2017,10,0,0,0,0,0,0,0
585271,2017,10,0,0,0,0,0,0,0
585275,2017,10,7,0,7,742,74,0,0
464639,2018,11,0,0,0,0,0,0,0
585316,2017,10,13,2,15,1635,163,0,0
585357,2017,10,6,1,7,2695,269,0,0
585377,2017,10,0,0,0,0,0,0,0
585386,2017,10,10,2,12,1992,199,0,0
585420,2017,10,4,4,8,744,74,0,0
585495,2017,10,0,0,0,0,0,0,0
585509,2017,10,0,0,0,0,0,0,0
